Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2023-06-16,278.5538330078125,285.3442082969982,277.69141139005217,282.2711884305146,43127700
2023-06-20,281.8548889160156,282.3207987676239,273.8155011330665,276.30366121845566,20701600
2023-06-21,279.18829345703125,281.52773476017416,275.93681733767835,281.06182497496616,20556200
2023-06-22,282.40008544921875,282.77678233751567,275.3718084998464,276.6505570919048,17563100
2023-06-23,286.2165832519531,287.1484028647073,276.5217204794401,279.05943296679476,51092000
2023-06-26,276.04583740234375,287.2673007108386,275.1834158502656,286.18679311382806,24232700
2023-06-27,284.5511779785156,286.8311743118034,278.2068969133884,279.555073656432,26108300
2023-06-28,282.8065185546875,287.02941407913994,281.5872149884615,282.3406087612761,16722100
2023-06-29,279.0792236328125,284.0753578917488,278.2465396316425,282.0233703967676,15395700
2023-06-30,284.4818420410156,286.5337996422137,281.9441293320843,282.2811659924353,19694900
2023-07-03,283.5301818847656,286.88076378814935,282.3703836886234,284.2042854687981,8629300
2023-07-05,291.80743408203125,295.5247894373961,283.8671533623589,285.1459320751407,33865500
2023-07-06,289.4482116699219,295.5248547405756,288.7741383436563,293.31428629533394,47600500
2023-07-07,288.0008850097656,293.62153999226626,286.1471685227358,289.63651542467915,25586000
2023-07-10,291.539794921875,295.5347115939885,284.55114871379277,292.9771541725064,37058300
2023-07-11,295.69342041015625,297.56695239636275,289.35903027391095,291.34162045085026,27585900
2023-07-12,306.6471252441406,306.7561834015163,297.48757110889034,299.12320145419704,36677100
2023-07-13,310.6817321777344,313.4870833791565,307.58889699038366,310.88989563213556,30281000
2023-07-14,306.1812438964844,312.13893578938223,304.68437895121997,309.0758382489042,23054100
2023-07-17,307.9159851074219,308.9964928062854,302.05742922495097,304.86281044247795,25323100
2023-07-18,309.33355712890625,311.4648653357093,304.9421280436291,308.17375905316084,20731900
2023-07-19,313.25909423828125,315.90583453833557,307.81686495769065,310.3050247039344,21763700
2023-07-20,299.8865051269531,312.7931833489161,299.5891287747079,310.7709333978952,23836900
2023-07-21,291.6984558105469,302.80094087646535,288.665095744608,301.9187041196789,42139300
2023-07-24,289.071533203125,294.9300905422449,285.7903490282836,293.20524684663945,24915700
2023-07-25,291.9066162109375,295.703262442502,289.31932073955034,292.62034976319046,19585600
2023-07-26,295.970947265625,299.1430730271776,289.3589964867336,298.56813525384524,47256900
2023-07-27,308.99652099609375,322.51779778619095,307.14280439627186,322.28978907131307,64229200
2023-07-28,322.64666748046875,323.3604010020382,311.51441512024616,314.12152548725567,39220300
2023-07-31,315.8265380859375,322.82507714780235,314.8253206295678,320.87222512758746,25799600
2023-08-01,319.9007568359375,321.31833148178566,311.92084528786495,314.7757793342165,22817900
2023-08-02,311.5738525390625,315.61835208722226,307.9457100995338,315.2317326112138,20461100
2023-08-03,310.4636535644531,313.1996371815222,307.23202249512775,307.23202249512775,15180200
2023-08-04,308.0250549316406,315.6381920030264,307.4996698792332,312.21821272193796,17612800
2023-08-07,313.8042907714844,314.30986081830895,307.75738622328373,310.5032922794214,16236500
2023-08-08,309.9184265136719,315.12272430973746,307.41042158153704,311.6630848225731,15183500
2023-08-09,302.5531311035156,310.89984811087686,300.21368948147176,310.156376879002,19955800
2023-08-10,303.0784912109375,309.6210435617212,301.22477459946464,305.2593520785052,14358900
2023-08-11,299.0141906738281,302.0673654764671,297.745304234176,299.93608761646493,14046300
2023-08-14,303.5246276855469,303.5444426954563,295.653742726423,298.3599890492802,15641900
2023-08-15,299.32147216796875,304.5555074180836,297.4181728716015,303.4749997336149,11623600
2023-08-16,291.72821044921875,298.45908163543555,291.718287818725,297.58676745772937,18547700
2023-08-17,282.60833740234375,293.47292403411205,282.46957180904667,290.4990385134073,23950100
2023-08-18,280.78424072265625,283.2030023568016,271.99146104324524,276.60097562608496,35347900
2023-08-21,287.3764343261719,287.9712174176949,279.3965211250056,280.9825992850922,20181500
2023-08-22,285.0964660644531,290.35031779565327,284.2538592108278,290.0033584733458,12980200
2023-08-23,291.6785583496094,294.8110533983258,285.1657748159202,285.98853614980663,18287000
2023-08-24,284.2537841796875,296.8531326295478,284.1447562725001,295.9014980911481,18360900
2023-08-25,283.0146789550781,285.8795355852113,273.6271155393811,283.6391995492964,23701400
2023-08-28,287.7332458496094,288.9128891125971,283.3120491446648,285.4929098624364,14239300
2023-08-29,295.39599609375,296.5459019579426,285.6713942766928,286.0679062380191,20844500
2023-08-30,292.5311584472656,295.6933918946849,290.87568249832157,294.58314634297454,17717000
2023-08-31,293.31427001953125,298.478908110715,293.0862612959808,293.2250268545487,17229900
2023-09-01,293.7999572753906,299.1132828754372,291.906580579667,296.7639190428538,12842300
2023-09-05,297.5371398925781,298.7663660643128,292.9375475703508,294.43438220602286,14956000
2023-09-06,296.565673828125,300.6596958742699,293.0862194558126,299.0835407980036,15418100
2023-09-07,296.070068359375,304.3770944136162,289.6762039967024,295.40588744923144,33748700
2023-09-08,295.296875,302.5927915043755,294.19652184534834,296.6152840075846,17548000
2023-09-11,304.88262939453125,306.3497566042671,298.6572991967648,298.78617236239313,19489300
2023-09-12,299.0340576171875,305.973122716666,297.616513007327,303.663388392477,13480400
2023-09-13,302.4044189453125,304.5059592872475,298.69698571008445,299.7279106218778,13210900
2023-09-14,309.00640869140625,310.14639163307857,302.3746442218173,304.06974981772856,19343100
2023-09-15,297.69573974609375,309.2839784085415,296.1493222742044,308.89735891461083,28131100
2023-09-18,299.916259765625,300.9571375613304,295.2076089926441,295.59422852439974,14234200
2023-09-19,302.41436767578125,303.50479820729083,297.2001463854222,299.8469173004536,15924400
2023-09-20,297.0613708496094,305.3783197455341,296.82343949040535,302.3945122667024,19379500
2023-09-21,293.1556091308594,297.64617316620246,290.71700224931874,293.12587149825106,21319600
2023-09-22,296.4764709472656,302.7216470856656,295.6735244833445,296.6945570394368,25369600
2023-09-25,298.2112121582031,298.33019295011604,291.14330539019653,293.0664197919008,18987000
2023-09-26,296.3575134277344,297.6858449572033,293.4332116377571,295.0688421646148,19417200
2023-09-27,295.1481018066406,298.67710884740836,284.29344198108106,297.83453247540683,36429800
2023-09-28,301.3139953613281,303.6633594810206,294.1172148146599,296.3377057544672,22167100
2023-09-29,297.5966796875,307.93591009206773,296.7540728412245,304.7042785354478,25373700
2023-10-02,304.1490783691406,304.5059299768926,299.00425592730016,300.104578636452,16265600
2023-10-03,298.3202819824219,304.0995177904984,297.03161074620874,301.61138822655596,17362300
