Price,Close,High,Low,Open,Volume
Ticker,CSCO,CSCO,CSCO,CSCO,CSCO
Date,,,,,
1995-01-03,1.2155425548553467,1.2511631017596012,1.21331644742485,1.2467101990027494,41986800
1995-01-04,1.2244476079940796,1.2378057040982158,1.2066372972634023,1.2244476079940796,54977400
1995-01-05,1.2155425548553467,1.2467101990027494,1.21109026356148,1.2333528665239106,47637000
1995-01-06,1.2155425548553467,1.228900575230044,1.1977329310826412,1.21109026356148,36253800
1995-01-09,1.2422581911087036,1.2556156022458327,1.2110904653357157,1.2110904653357157,56772000
1995-01-10,1.2600682973861694,1.2823308239435685,1.2467102005618933,1.251163103324314,79871400
1995-01-11,1.268973469734192,1.2734257612256126,1.2422580392623837,1.2645205667797588,39054600
1995-01-12,1.268973469734192,1.2823308792385897,1.2600683517212146,1.268973469734192,41499000
1995-01-13,1.2778785228729248,1.2823307374391455,1.2600682123835485,1.2734256204108914,38547000
1995-01-16,1.3045936822891235,1.3179517052951655,1.2778788592032508,1.2778788592032508,43995600
1995-01-17,1.3001412153244019,1.3134986258567962,1.2867831933289482,1.3045935835913567,33339600
1995-01-18,1.295688271522522,1.335761110966136,1.2867830771950235,1.3045934658500202,46076400
1995-01-19,1.2734262943267822,1.300141659549708,1.2734262943267822,1.2956888311640404,39724200
1995-01-20,1.2467100620269775,1.2778784670786456,1.2378056332833183,1.2734255648110333,61133400
1995-01-23,1.2444837093353271,1.2467098160820864,1.19327966181593,1.2244472963903503,64157400
1995-01-24,1.2778785228729248,1.2867829520053662,1.233352784865918,1.2422579018941722,70263000
1995-01-25,1.2444837093353271,1.2778782149850032,1.2378053890950496,1.2778782149850032,74385000
1995-01-26,1.2066376209259033,1.2467104677627407,1.202185405105122,1.2467104677627407,61646400
1995-01-27,1.2066376209259033,1.2155428168963622,1.188827993313882,1.2155428168963622,51667200
1995-01-30,1.1598864793777466,1.2110905549436473,1.153207467583462,1.202185435183276,83066400
1995-01-31,1.1888281106948853,1.2066377400653714,1.1576604567511144,1.1665648892718716,65617200
1995-02-01,1.2199954986572266,1.2467102409465574,1.197732971378678,1.197732971378678,72684000
1995-02-02,1.264520525932312,1.268973428742904,1.2155425695252497,1.2155425695252497,49543200
1995-02-03,1.268973469734192,1.3045934831888413,1.2645205667797588,1.2823308792385897,66373200
1995-02-06,1.3045936822891235,1.3179517052951655,1.2689736633983326,1.2689736633983326,55333800
1995-02-07,1.313498616218567,1.313498616218567,1.277878753149711,1.3090464008500464,41340600
1995-02-08,1.3001412153244019,1.3179516055868106,1.2912361730589623,1.3134986258567962,46488600
1995-02-09,1.295688271522522,1.3513453156885715,1.2912360565231504,1.3045934658500202,85609800
1995-02-10,1.2489372491836548,1.3134987345160614,1.246710453402906,1.3045936915139518,163787400
1995-02-13,1.2199954986572266,1.2556154352968785,1.2155425957505632,1.2378058109249932,117383400
1995-02-14,1.228900671005249,1.2645206092225822,1.2155426495894854,1.2199955526933772,76197600
1995-02-15,1.228900671005249,1.2556154909107107,1.2155426495894854,1.2422580809579797,65197800
1995-02-16,1.2199954986572266,1.2422580259357754,1.2110903043069055,1.2333529080183299,82236600
1995-02-17,1.2021851539611816,1.215542562961976,1.1932800362839466,1.215542562961976,49010400
1995-02-21,1.1799228191375732,1.1977331338208583,1.1665647200689007,1.1888279382627727,73769400
1995-02-22,1.208864450454712,1.2155428508050738,1.1665648066314889,1.1710177104724948,68263200
1995-02-23,1.2244476079940796,1.2333528015758528,1.2066372972634023,1.2155424908451755,91218600
1995-02-24,1.197732925415039,1.2199954518392515,1.1843748286706786,1.211090257830672,69784200
1995-02-27,1.1776964664459229,1.2155425078543067,1.1621122628104459,1.188827691063857,82679400
1995-02-28,1.2021851539611816,1.2110902716384164,1.1793660430971613,1.2021851539611816,60537600
1995-03-01,1.1732436418533325,1.2066373943598752,1.171017457928055,1.1932800615095838,70790400
1995-03-02,1.2066376209259033,1.2110905246426913,1.1710176778058539,1.1732438621491341,48956400
1995-03-03,1.2244476079940796,1.2378057040982158,1.1977328680103203,1.2021850826368614,50562000
1995-03-06,1.2199954986572266,1.228900616574672,1.197732971378678,1.2199954986572266,36034200
1995-03-07,1.2244476079940796,1.2378057040982158,1.2066372972634023,1.2244476079940796,51096600
1995-03-08,1.2511632442474365,1.2689735579443153,1.2244478119185593,1.2244478119185593,60739200
1995-03-09,1.233352780342102,1.2600682077617429,1.2199953723637529,1.2467101118875834,48924000
