Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
1995-01-03,2.2876813411712646,2.337568325066123,2.2853059085988887,2.337568325066123,39545600
1995-01-04,2.3043107986450195,2.3090616643454434,2.2615501074659075,2.290057041593629,51611200
1995-01-05,2.266300678253174,2.318563080657629,2.2567983705455608,2.31381221679124,39824000
1995-01-06,2.3043107986450195,2.3280662870972577,2.2710524188418146,2.275803864517298,46681600
1995-01-09,2.290055751800537,2.318562669872743,2.2710511397524,2.3138118068480753,46000000
1995-01-10,2.318563222885132,2.3375678394661574,2.2995586063041062,2.3043100504367984,42184000
1995-01-11,2.3328168392181396,2.347070010834982,2.309060779890286,2.3233145314819654,31512000
1995-01-12,2.328065872192383,2.3613242460683233,2.3185635625099645,2.328065872192383,26996800
1995-01-13,2.385080575942993,2.394582888994559,2.3518227702500942,2.356573636788296,41307200
1995-01-16,2.4373421669006348,2.451595338181721,2.3945814931077276,2.40408380062006,74648000
1995-01-17,2.4563472270965576,2.475351845565487,2.446844917862093,2.4610980917263254,73932800
1995-01-18,2.4729762077331543,2.480103231143506,2.4420939862217663,2.4658500542853785,50504000
1995-01-19,2.4135873317718506,2.470601205750713,2.4112118986831774,2.451596581091092,67108800
1995-01-20,2.3423197269439697,2.413586762624526,2.32806597182287,2.3898312773893347,82388800
1995-01-23,2.3874545097351074,2.39458138504143,2.2995583142064526,2.318562928373448,53843200
1995-01-24,2.3571674823760986,2.3993339904787914,2.3565732979082394,2.3945825446486952,36739200
1995-01-25,2.3470706939697266,2.36607531497353,2.3185637624640214,2.3423198287062785,52459200
1995-01-26,2.27580189704895,2.318561971286212,2.271050455481167,2.3138111096929865,80836800
1995-01-27,2.27580189704895,2.290055061803185,2.271050455481167,2.2853042002099593,58376000
1995-01-30,2.2425448894500732,2.2853055692787354,2.237794025010725,2.2853055692787354,55164800
1995-01-31,2.25679874420166,2.271051918135547,2.2140380624501357,2.247296434920758,59945600
1995-02-01,2.247296094894409,2.3090608058875173,2.2419504667577885,2.2567984027375676,66705600
1995-02-02,2.2425448894500732,2.2567986427179294,2.2187894073035213,2.2330425805964715,46312000
1995-02-03,2.2853052616119385,2.299558432986008,2.2520468951143964,2.2615492026887187,60332800
1995-02-06,2.3138129711151123,2.3233152819205647,2.285306038698756,2.285306038698756,48345600
1995-02-07,2.318563222885132,2.323314667017824,2.3043100504367984,2.309060914594619,33152000
1995-02-08,2.351821184158325,2.3565720474924974,2.3185628209200377,2.3280651275631525,49150400
1995-02-09,2.351821184158325,2.3755766607787274,2.3470697408493826,2.36132349080144,42398400
1995-02-10,2.356572389602661,2.380328449646567,2.3375677735574785,2.356572389602661,49862400
1995-02-13,2.356572389602661,2.3850793136704356,2.3423192175562018,2.356572389602661,38160000
1995-02-14,2.351821184158325,2.366074354135612,2.337567434206268,2.36132349080144,31121600
1995-02-15,2.30906081199646,2.332816871654628,2.2663007165765405,2.285305332313137,147001600
1995-02-16,2.3138129711151123,2.3233152819205647,2.29005690411397,2.3138129711151123,56744000
1995-02-17,2.294807195663452,2.3138118077187406,2.2900557526622634,2.309060364717552,37824000
1995-02-21,2.2710516452789307,2.3090608778359,2.261549337139688,2.2995585696966576,55392000
1995-02-22,2.3375682830810547,2.3565729032687055,2.2663012473648543,2.2710521124242766,60902400
1995-02-23,2.3423197269439697,2.3613243471221157,2.318563661733797,2.32806597182287,59939200
1995-02-24,2.328065872192383,2.3518219363859054,2.328065872192383,2.3328173170210698,34177600
1995-02-27,2.3470706939697266,2.3565730044716284,2.3233152077024752,2.332817518204377,28592000
1995-02-28,2.3945817947387695,2.4040841034480502,2.347070251192365,2.351821695534454,52544000
1995-03-01,2.4040846824645996,2.432591615458251,2.385080060468832,2.399333816953176,52032000
1995-03-02,2.4230880737304688,2.4230880737304688,2.3993325982891096,2.4040834613874846,26038400
1995-03-03,2.418337821960449,2.427840130534017,2.399333204813314,2.418337821960449,31776000
1995-03-06,2.444469451904297,2.446845609859848,2.389831738328843,2.404084916224048,45156800
1995-03-07,2.483666181564331,2.5092042216724773,2.4420938620328005,2.446845307393916,91750400
1995-03-08,2.603633165359497,2.60838461075825,2.4991077463122178,2.4991077463122178,140096000
1995-03-09,2.5798773765563965,2.6131351705578356,2.5418681377119188,2.603632860846716,58238400
1995-03-10,2.606008291244507,2.6131353139062914,2.527614521814813,2.5798775180804334,44324800
1995-03-13,2.6226367950439453,2.6487684299095036,2.594129873358685,2.6083836241887184,34550400
1995-03-14,2.7271621227264404,2.7366644297742675,2.632139052248167,2.6368904957594785,78643200
1995-03-15,2.6796505451202393,2.7319135230443745,2.6748996816588377,2.727162079608187,57294400
1995-03-16,2.6653990745544434,2.679652254003052,2.646394448639528,2.6606476280881366,47510400
1995-03-17,2.6582720279693604,2.7271634988410414,2.6558964500086972,2.6796519396277825,59868800
1995-03-20,2.703407049179077,2.7176602218938766,2.660646371084914,2.6653978153064353,37772800
1995-03-21,2.677276134490967,2.7176606620337,2.674900556989189,2.708158352026589,74772800
1995-03-22,2.696279287338257,2.6986545735600465,2.655894491783221,2.6796499638870883,52464000
1995-03-23,2.765172243118286,2.7841768633459036,2.708158382435435,2.7129098274798307,105286400
1995-03-24,2.8079330921173096,2.8174354027844157,2.779426160115992,2.7841770254620366,65683200
1995-03-27,2.7746741771698,2.8079325480479858,2.760421003918366,2.765171868343876,61008000
1995-03-28,2.7984304428100586,2.812683617098422,2.7699235142583856,2.7699235142583856,47603200
1995-03-29,2.7461674213409424,2.812683587255775,2.739040399291169,2.798430413118638,65763200
1995-03-30,2.7414164543151855,2.7651719369822128,2.674900290882624,2.755669627920418,75011200
1995-03-31,2.703407049179077,2.7414162830517186,2.6796509880212347,2.727162530362037,63080000
1995-04-03,2.6606454849243164,2.712908454079817,2.641640874317714,2.698654706137521,65617600
1995-04-04,2.655895709991455,2.7176604297715263,2.651144265406489,2.6701488837964997,66689600
1995-04-05,2.6844029426574707,2.6844029426574707,2.61313532560794,2.655896011832657,65792000
1995-04-06,2.6606454849243164,2.693903843473215,2.6392655879792333,2.684401538169914,35414400
1995-04-07,2.6463921070098877,2.6891521874951034,2.64164066474784,2.670147578396198,43148800
1995-04-10,2.696279287338257,2.7081568783965255,2.636889882110263,2.641640744541172,43169600
1995-04-11,2.7414164543151855,2.7420100586440888,2.7034072180680075,2.7224118361915965,43624000
1995-04-12,2.7224106788635254,2.78417537152085,2.6891523212982955,2.741415288908036,40430400
1995-04-13,2.755669355392456,2.755669355392456,2.7034069507086502,2.727162431026327,32814400
1995-04-17,2.9409637451171875,2.969470660675797,2.869696166233324,2.869696166233324,187913600
1995-04-18,2.9172072410583496,2.945714152208757,2.8887003299079423,2.9409632903376517,75609600
1995-04-19,2.8934521675109863,2.926709945081394,2.8696961149824056,2.9124567775439822,59163200
1995-04-20,2.8601951599121094,2.921960461658481,2.8126836124052637,2.907706707418955,83913600
1995-04-21,2.8506932258605957,2.8839516034831467,2.8459423604716725,2.874449292730278,53555200
1995-04-24,2.9552175998687744,2.955811784068375,2.8554436622078803,2.8649459696029567,68089600
